Report Version Availability
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:07 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.82,4001.01,4001.02,4000.07,4000.83,4000.84,4000.81
Report Name,Start Date,End Date,Version,Version Timestamp (EPT),Published Status,Report Version Comments
Non-Synchronized Reserve Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Synchronized Reserve Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Synchronized Reserve Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Synchronized Reserve Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:13:44,Available,
Non-Synchronized Reserve Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Synchronized Reserve Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Synchronized Reserve Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Synchronized Reserve Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Synchronized Reserve Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/01/2018,02/01/2018,20180301.001,03/26/2018 00:22:00,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/02/2018,02/02/2018,20180301.001,03/26/2018 00:22:00,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/03/2018,02/03/2018,20180301.001,03/26/2018 00:19:35,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/04/2018,02/04/2018,20180301.001,03/26/2018 00:19:35,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/05/2018,02/05/2018,20180301.001,03/26/2018 00:17:55,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/06/2018,02/06/2018,20180301.001,03/26/2018 00:17:45,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/07/2018,02/07/2018,20180301.001,03/26/2018 00:19:35,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/08/2018,02/08/2018,20180301.001,03/26/2018 00:17:15,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/09/2018,02/09/2018,20180301.001,03/26/2018 00:17:15,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/10/2018,02/10/2018,20180301.001,03/26/2018 00:17:14,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/11/2018,02/11/2018,20180301.001,03/26/2018 00:17:14,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/12/2018,02/12/2018,20180301.001,03/26/2018 00:14:49,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/13/2018,02/13/2018,20180301.001,03/26/2018 00:14:49,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/14/2018,02/14/2018,20180301.001,03/26/2018 00:06:14,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/15/2018,02/15/2018,20180301.001,03/26/2018 00:06:13,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/16/2018,02/16/2018,20180301.001,03/26/2018 00:06:13,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/17/2018,02/17/2018,20180301.001,03/26/2018 00:14:49,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/18/2018,02/18/2018,20180301.001,03/26/2018 00:14:49,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/19/2018,02/19/2018,20180301.001,03/26/2018 00:12:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/20/2018,02/20/2018,20180301.001,03/26/2018 00:12:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/21/2018,02/21/2018,20180301.001,03/26/2018 00:12:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/22/2018,02/22/2018,20180301.001,03/26/2018 00:10:04,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/23/2018,02/23/2018,20180301.002,03/26/2018 00:10:04,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/24/2018,02/24/2018,20180301.001,03/26/2018 00:10:03,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/25/2018,02/25/2018,20180301.001,03/26/2018 00:10:03,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/26/2018,02/26/2018,20180301.001,03/26/2018 00:08:09,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/27/2018,02/27/2018,20180301.001,03/26/2018 00:08:08,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Non-Zone Network Integration Transmission Service Credit Summary,02/28/2018,02/28/2018,20180301.001,03/26/2018 00:08:08,Available,
Operating Reserve Charge Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:17:07,Available,
Operating Reserve Charge Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Charge Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/01/2018,02/01/2018,20180301.001,03/26/2018 00:22:22,Available,
Operating Reserve Deviation Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/02/2018,02/02/2018,20180301.001,03/26/2018 00:22:29,Available,
Operating Reserve Deviation Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/03/2018,02/03/2018,20180301.001,03/26/2018 00:20:06,Available,
Operating Reserve Deviation Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/04/2018,02/04/2018,20180301.001,03/26/2018 00:20:06,Available,
Operating Reserve Deviation Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/05/2018,02/05/2018,20180301.001,03/26/2018 00:18:21,Available,
Operating Reserve Deviation Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/06/2018,02/06/2018,20180301.001,03/26/2018 00:17:53,Available,
Operating Reserve Deviation Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/07/2018,02/07/2018,20180301.001,03/26/2018 00:20:03,Available,
Operating Reserve Deviation Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/08/2018,02/08/2018,20180301.001,03/26/2018 00:20:07,Available,
Operating Reserve Deviation Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/09/2018,02/09/2018,20180301.001,03/26/2018 00:17:41,Available,
Operating Reserve Deviation Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/10/2018,02/10/2018,20180301.001,03/26/2018 00:17:39,Available,
Operating Reserve Deviation Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/11/2018,02/11/2018,20180301.001,03/26/2018 00:17:41,Available,
Operating Reserve Deviation Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/12/2018,02/12/2018,20180301.001,03/26/2018 00:15:18,Available,
Operating Reserve Deviation Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/13/2018,02/13/2018,20180301.001,03/26/2018 00:15:15,Available,
Operating Reserve Deviation Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/14/2018,02/14/2018,20180301.001,03/26/2018 00:06:44,Available,
Operating Reserve Deviation Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/15/2018,02/15/2018,20180301.001,03/26/2018 00:06:42,Available,
Operating Reserve Deviation Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/16/2018,02/16/2018,20180301.001,03/26/2018 00:06:40,Available,
Operating Reserve Deviation Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/17/2018,02/17/2018,20180301.001,03/26/2018 00:15:18,Available,
Operating Reserve Deviation Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/18/2018,02/18/2018,20180301.001,03/26/2018 00:15:17,Available,
Operating Reserve Deviation Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/19/2018,02/19/2018,20180301.001,03/26/2018 00:12:57,Available,
Operating Reserve Deviation Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/20/2018,02/20/2018,20180301.001,03/26/2018 00:12:56,Available,
Operating Reserve Deviation Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/21/2018,02/21/2018,20180301.001,03/26/2018 00:13:00,Available,
Operating Reserve Deviation Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/22/2018,02/22/2018,20180301.001,03/26/2018 00:12:55,Available,
Operating Reserve Deviation Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/23/2018,02/23/2018,20180301.002,03/26/2018 00:10:37,Available,
Operating Reserve Deviation Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/24/2018,02/24/2018,20180301.001,03/26/2018 00:10:39,Available,
Operating Reserve Deviation Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/25/2018,02/25/2018,20180301.001,03/26/2018 00:10:33,Available,
Operating Reserve Deviation Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/26/2018,02/26/2018,20180301.001,03/26/2018 00:08:36,Available,
Operating Reserve Deviation Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/27/2018,02/27/2018,20180301.001,03/26/2018 00:08:36,Available,
Operating Reserve Deviation Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Deviation Summary,02/28/2018,02/28/2018,20180301.001,03/26/2018 00:08:40,Available,
Operating Reserve Generator Credit Details,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Generator Credit Details,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Generator Credit Details,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Generator Credit Details,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Generator Credit Details,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Operating Reserve Generator Credit Details,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
