Spot Market Energy Charge Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:27 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.01,4000.02,4000.05,4000.06,3000.28,3000.01,1200.01,3000.29,3000.30,3000.02,1205.01,4000.07
Customer ID,Customer Code,EPT Hour Ending,GMT Hour Ending,DA Net Interchange (MWh),DA PJM Energy Price ($/MWh),DA Spot Market Energy Charge ($),RT Net Interchange (MWh),Bal Net Interchange (MWh),RT PJM Energy Price ($/MWh),Bal Spot Market Energy Charge ($),Version
38738,TIDALE,02/05/2018 14,02/05/2018 19,-35.000,30.12,-1054.20,-70.000,-35.000,24.70,-864.50,20180201.000
38738,TIDALE,02/05/2018 15,02/05/2018 20,-35.000,28.53,-998.55,-70.000,-35.000,24.91,-871.85,20180201.000
38738,TIDALE,02/05/2018 16,02/05/2018 21,-35.000,28.44,-995.40,-70.000,-35.000,25.51,-892.85,20180201.000
38738,TIDALE,02/05/2018 17,02/05/2018 22,-35.000,30.43,-1065.05,-70.000,-35.000,27.69,-969.15,20180201.000
38738,TIDALE,02/05/2018 18,02/05/2018 23,-35.000,41.47,-1451.45,-70.000,-35.000,30.40,-1064.00,20180201.000
38738,TIDALE,02/05/2018 19,02/06/2018 00,.000,43.68,.00,-70.000,-70.000,40.45,-2831.50,20180201.000
38738,TIDALE,02/05/2018 20,02/06/2018 01,.000,41.37,.00,-70.000,-70.000,32.85,-2299.50,20180201.000
38738,TIDALE,02/05/2018 21,02/06/2018 02,-35.000,40.77,-1426.95,-70.000,-35.000,32.12,-1124.20,20180201.000
38738,TIDALE,02/05/2018 22,02/06/2018 03,-35.000,37.44,-1310.40,-70.000,-35.000,38.75,-1356.25,20180201.000
38738,TIDALE,02/05/2018 23,02/06/2018 04,-35.000,32.10,-1123.50,-70.000,-35.000,28.29,-990.15,20180201.000
38738,TIDALE,02/05/2018 24,02/06/2018 05,-35.000,28.41,-994.35,-70.000,-35.000,26.59,-930.65,20180201.000
38738,TIDALE,02/06/2018 01,02/06/2018 06,-30.000,26.37,-791.10,-30.000,.000,33.10,.00,20180201.000
38738,TIDALE,02/06/2018 02,02/06/2018 07,-30.000,25.42,-762.60,-30.000,.000,32.59,.00,20180201.000
38738,TIDALE,02/06/2018 03,02/06/2018 08,-30.000,25.05,-751.50,-30.000,.000,29.79,.00,20180201.000
38738,TIDALE,02/06/2018 04,02/06/2018 09,-30.000,25.07,-752.10,-30.000,.000,30.51,.00,20180201.000
38738,TIDALE,02/06/2018 05,02/06/2018 10,-30.000,25.68,-770.40,-30.000,.000,30.64,.00,20180201.000
38738,TIDALE,02/06/2018 06,02/06/2018 11,-30.000,29.38,-881.40,-30.000,.000,39.02,.00,20180201.000
38738,TIDALE,02/06/2018 07,02/06/2018 12,-30.000,37.85,-1135.50,-30.000,.000,35.09,.00,20180201.000
38738,TIDALE,02/06/2018 08,02/06/2018 13,-30.000,41.46,-1243.80,-30.000,.000,38.30,.00,20180201.000
38738,TIDALE,02/06/2018 09,02/06/2018 14,-30.000,34.65,-1039.50,-30.000,.000,34.16,.00,20180201.000
38738,TIDALE,02/06/2018 10,02/06/2018 15,-30.000,32.96,-988.80,-30.000,.000,48.56,.00,20180201.000
38738,TIDALE,02/06/2018 11,02/06/2018 16,-30.000,29.58,-887.40,-30.000,.000,34.31,.00,20180201.000
38738,TIDALE,02/06/2018 12,02/06/2018 17,-30.000,27.41,-822.30,-30.000,.000,31.87,.00,20180201.000
38738,TIDALE,02/06/2018 13,02/06/2018 18,-30.000,26.30,-789.00,-30.000,.000,30.49,.00,20180201.000
