Published Report Versions
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:15 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.82,4001.01,4001.02,4000.07,4000.83,4000.81
Report Name,Start Date,End Date,Version,Version Timestamp (EPT),Report Version Comments
Schedule 9 and 10 Charge Details,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Charge Details,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Schedule 9 and 10 Load Reconciliation Charge Summary,01/01/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,12/01/2017,12/01/2017,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Spot Market Energy Charge Summary,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,05/20/2017,05/20/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,06/01/2017,06/01/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,07/14/2017,07/14/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,07/18/2017,07/18/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,07/19/2017,07/19/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,07/21/2017,07/21/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,08/05/2017,08/05/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/06/2017,09/06/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/08/2017,09/08/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/11/2017,09/11/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/12/2017,09/12/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/13/2017,09/13/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/14/2017,09/14/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/18/2017,09/18/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/20/2017,09/20/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/21/2017,09/21/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/22/2017,09/22/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/24/2017,09/24/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/25/2017,09/25/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/26/2017,09/26/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/27/2017,09/27/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/28/2017,09/28/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/29/2017,09/29/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,09/30/2017,09/30/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/01/2017,11/01/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/07/2017,11/07/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/08/2017,11/08/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/09/2017,11/09/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/10/2017,11/10/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/13/2017,11/13/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/14/2017,11/14/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/15/2017,11/15/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/16/2017,11/16/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/17/2017,11/17/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/20/2017,11/20/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/21/2017,11/21/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/22/2017,11/22/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/27/2017,11/27/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,11/28/2017,11/28/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/01/2017,12/01/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/04/2017,12/04/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/05/2017,12/05/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/14/2017,12/14/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/16/2017,12/16/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/18/2017,12/18/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/19/2017,12/19/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/21/2017,12/21/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/25/2017,12/25/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/26/2017,12/26/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/28/2017,12/28/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/29/2017,12/29/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/30/2017,12/30/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,12/31/2017,12/31/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Credit Summary,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Load Reconciliation Charge Summary,01/01/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,05/20/2017,05/20/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,06/01/2017,06/01/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,07/14/2017,07/14/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,07/18/2017,07/18/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,07/19/2017,07/19/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,07/21/2017,07/21/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,08/05/2017,08/05/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/06/2017,09/06/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/08/2017,09/08/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/11/2017,09/11/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/12/2017,09/12/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/13/2017,09/13/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/14/2017,09/14/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/18/2017,09/18/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/20/2017,09/20/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/21/2017,09/21/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/22/2017,09/22/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/24/2017,09/24/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/25/2017,09/25/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/26/2017,09/26/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/27/2017,09/27/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/28/2017,09/28/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/29/2017,09/29/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,09/30/2017,09/30/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/01/2017,11/01/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/07/2017,11/07/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/08/2017,11/08/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/09/2017,11/09/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/10/2017,11/10/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/13/2017,11/13/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/14/2017,11/14/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/15/2017,11/15/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/16/2017,11/16/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/17/2017,11/17/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/20/2017,11/20/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/21/2017,11/21/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/22/2017,11/22/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/27/2017,11/27/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,11/28/2017,11/28/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/01/2017,12/01/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/04/2017,12/04/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/05/2017,12/05/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/14/2017,12/14/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/16/2017,12/16/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/18/2017,12/18/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/19/2017,12/19/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/21/2017,12/21/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/25/2017,12/25/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/26/2017,12/26/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/28/2017,12/28/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/29/2017,12/29/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/30/2017,12/30/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,12/31/2017,12/31/2017,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Synchronized Reserve Obligation Details,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
